ld,load_name,n
208,LD_747,8614
209,LD_751,1535
210,LD_758,3940
211,LD_759,3944
212,LD_761,3942
213,LD_768,2458
214,LD_769,2458
215,LD_776,3395
216,LD_777,3395
217,LD_778,1982
218,LD_783,462
219,LD_785,2879
220,LD_793,7696
221,LD_795,1884
222,LD_801,6839
223,LD_803,5693
224,LD_806,3932
225,LD_808,3932
226,LD_813,6928
227,LD_819,9604
228,LD_823,5299
229,LD_826,9910
230,LD_829,5720
231,LD_837,7401
232,LD_839,7401
233,LD_843,8034
234,LD_845,5423
235,LD_849,2000
236,LD_855,9319
237,LD_864,6959
238,LD_866,6324
239,LD_874,9436
240,LD_877,5133
241,LD_881,7005
242,LD_886,983
243,LD_888,983
244,LD_890,1088
245,LD_900,7111
246,LD_903,1049
247,LD_904,1049
248,LD_905,1052
249,LD_906,1051
250,LD_909,224
251,LD_916,4668
252,LD_921,1048
253,LD_926,2686
254,LD_927,2686
255,LD_934,4607
256,LD_944,1854
257,LD_948,2683
258,LD_959,6497
259,LD_960,2442
260,LD_962,1246
261,LD_964,2748
262,LD_976,1411
263,LD_977,1411
264,LD_981,4017
265,LD_988,212
266,LD_1000,478
267,LD_1002,478
268,LD_1003,8933
269,LD_1012,2620
270,LD_1016,2227
271,LD_1017,2227
272,LD_1018,8931
273,LD_1032,2378
274,LD_1035,7970
275,LD_1036,7970
276,LD_1037,102
277,LD_1038,103
278,LD_1044,1997
279,LD_1048,8915
280,LD_1053,2422
281,LD_1054,2422
282,LD_1056,6454
283,LD_1057,6454
284,LD_1058,3725
285,LD_1062,1965
286,LD_1067,1255
287,LD_1071,7263
288,LD_1075,9313
289,LD_1079,3493
290,LD_1082,3258
291,LD_1083,2674
292,LD_1086,3312
293,LD_1089,3314
294,LD_1091,956
295,LD_1095,2510
296,LD_1100,3727
297,LD_1106,9364
298,LD_1107,9364
299,LD_1108,1934
300,LD_1109,1934
301,LD_1120,3759
302,LD_1125,1909
303,LD_1132,2149
304,LD_1134,4630
305,LD_1136,1336
306,LD_1139,557
307,LD_1146,969
308,LD_1156,296
309,LD_1159,9036
310,LD_1162,9035
311,LD_1165,6902
312,LD_1167,654
313,LD_1182,6954
314,LD_1186,667
315,LD_1187,2828
316,LD_1192,4183
317,LD_1193,6323
318,LD_1196,8487
319,LD_1210,2534
320,LD_1213,2534
321,LD_1218,1610
322,LD_1219,1610
323,LD_1222,3130
324,LD_1230,671
325,LD_1232,697
326,LD_1236,8725
327,LD_1238,7897
328,LD_1245,9148
329,LD_1250,9057
330,LD_1251,8925
331,LD_1278,7067
332,LD_1279,7067
333,LD_1282,7545
334,LD_1283,9848
335,LD_1290,4138
336,LD_1294,9515
337,LD_1297,6924
338,LD_1298,2180
339,LD_1303,7729
340,LD_1310,6017
341,LD_1312,5374
342,LD_1313,5374
343,LD_1314,4563
344,LD_1319,2783
345,LD_1320,2799
346,LD_1323,4929
347,LD_1325,4427
348,LD_1328,1285
349,LD_1330,1713
350,LD_1331,5123
351,LD_1332,5122
352,LD_1334,422
353,LD_1335,422
354,LD_1342,3093
355,LD_1344,9349
356,LD_1346,5684
357,LD_1360,3553
358,LD_1362,5060
359,LD_1364,5903
360,LD_1372,3969
361,LD_1375,4280
362,LD_1376,4358
363,LD_1380,8696
364,LD_1381,1807
365,LD_1384,1808
366,LD_1388,4687
367,LD_1393,5506
368,LD_1394,841
369,LD_1395,841
370,LD_1406,5368
371,LD_1419,4150
372,LD_1420,4150
373,LD_1421,5286
374,LD_1426,6752
375,LD_1432,6676
376,LD_1434,6676
377,LD_1435,4950
378,LD_1443,8912
379,LD_1445,5758
380,LD_1447,4069
381,LD_1449,4068
382,LD_1450,4069
383,LD_1456,9644
384,LD_1460,1660
385,LD_1465,7085
386,LD_1466,7359
387,LD_1468,9187
388,LD_1473,6407
389,LD_1474,6407
390,LD_1477,5987
391,LD_1478,5986
392,LD_1484,2002
393,LD_1488,5939
394,LD_1492,2595
395,LD_1499,5700
396,LD_1500,4109
397,LD_1505,9947
398,LD_1507,9720
399,LD_1510,844
400,LD_1513,4533
401,LD_1516,5453
402,LD_1525,4845
403,LD_1527,4845
404,LD_1532,1782
405,LD_1533,125
406,LD_1534,9341
407,LD_1537,5110
408,LD_1538,5110
409,LD_1546,4096
410,LD_1548,9610
411,LD_1552,9610
412,LD_1554,6390
413,LD_1556,7570
414,LD_1562,8062
415,LD_1565,5225
416,LD_1569,9159
417,LD_1574,7270
418,LD_1577,7630
419,LD_1579,824
420,LD_1608,5710
421,LD_1610,2428
422,LD_1612,4465
423,LD_1613,4464
424,LD_1616,255
425,LD_1618,1074
426,LD_1622,8257
427,LD_1623,8952
428,LD_1624,8952
429,LD_1625,6302
430,LD_1629,3571
431,LD_1632,4618
432,LD_1638,4283
433,LD_1639,4284
434,LD_1647,6389
435,LD_1649,6388
436,LD_1650,6388
437,LD_1657,6362
438,LD_1661,3013
439,LD_1662,3726
440,LD_1663,7099
441,LD_1665,8233
442,LD_1666,5488
443,LD_1669,5044
444,LD_1671,7129
445,LD_1672,7102
446,LD_1673,5925
447,LD_1676,5501
448,LD_1677,5501
449,LD_1686,5301
450,LD_1690,8513
451,LD_1696,5497
452,LD_1699,5557
453,LD_1700,9030
454,LD_1702,5495
455,LD_1705,4032
456,LD_1710,6914
457,LD_1717,5923
458,LD_1723,9952
459,LD_1726,1447
460,LD_1731,6551
461,LD_1733,6551
462,LD_1739,5395
463,LD_1742,351
464,LD_1743,351
465,LD_1748,7752
466,LD_1750,7752
467,LD_1753,7313
468,LD_1754,7313
469,LD_1762,1187
470,LD_1772,1916
471,LD_1774,1916
472,LD_1776,6550
473,LD_1779,5547
474,LD_1783,1080
475,LD_1784,1071
476,LD_1789,1071
477,LD_1790,1071
478,LD_1792,1071
479,LD_1800,8216
480,LD_1807,852
481,LD_1812,2423
482,LD_1824,2807
483,LD_1830,210
484,LD_1831,211
485,LD_1839,6336
486,LD_1842,6336
487,LD_1845,5815
488,LD_1854,234
489,LD_1857,234
490,LD_1865,909
491,LD_1868,1739
492,LD_1873,4144
493,LD_1875,5073
494,LD_1876,4073
495,LD_1879,4226
496,LD_1882,5590
497,LD_1883,5590
498,LD_1886,5581
499,LD_1889,5571
500,LD_1890,5571
501,LD_1899,2424
502,LD_1901,6431
503,LD_1905,7363
504,LD_1908,3978
505,LD_1909,2272
506,LD_1913,9808
507,LD_1914,9809
508,LD_1915,6941
509,LD_1917,9342
510,LD_1919,3482
511,LD_1922,4127
512,LD_1927,4426
513,LD_1929,9082
514,LD_1931,3110
515,LD_1933,119
516,LD_1935,5088
517,LD_1938,6342
518,LD_1946,1817
519,LD_1947,1817
520,LD_1950,1817
521,LD_1958,3081
522,LD_1965,949
523,LD_1969,4986
524,LD_1970,5696
525,LD_1973,5596
526,LD_1979,7968
527,LD_1988,968
528,LD_1998,6861
529,LD_2000,6514
530,LD_2001,6514
531,LD_2010,860
532,LD_2014,4264
533,LD_2021,9297
534,LD_2024,9092
535,LD_2026,5510
536,LD_2030,5490
537,LD_2040,4244
538,LD_2041,7075
539,LD_2042,7075
540,LD_2049,10141
541,LD_2059,608
542,LD_2065,1523
543,LD_2070,10314
544,LD_2075,1456
545,LD_2076,1457
546,LD_2080,1461
547,LD_2090,1472
548,LD_2093,1461
549,LD_2096,6888
550,LD_2104,344
551,LD_2106,3117
552,LD_2107,38
553,LD_2113,4472
554,LD_2117,7247
555,LD_2129,7812
556,LD_2133,1196
557,LD_2137,4971
558,LD_2138,4971
559,LD_2144,1151
560,LD_2149,2184
561,LD_2153,1217
562,LD_2155,1024
563,LD_2160,912
564,LD_2167,6111
565,LD_2168,6111
566,LD_2172,1039
567,LD_2173,1038
568,LD_2175,7821
569,LD_2179,10108
570,LD_2181,3400
571,LD_2185,2680
572,LD_2188,2201
573,LD_2194,9321
574,LD_2196,2441
575,LD_2197,2441
576,LD_2200,1020
577,LD_2207,2324
578,LD_2208,2288
579,LD_2212,5712
580,LD_2217,7020
581,LD_2220,3067
582,LD_2225,8220
583,LD_2227,8295
584,LD_2234,1446
585,LD_2236,1445
586,LD_2237,1445
587,LD_2244,2930
588,LD_2249,6184
589,LD_2252,6802
590,LD_2255,1506
591,LD_2258,9078
592,LD_2260,8208
593,LD_2261,8208
594,LD_2262,8208
595,LD_2263,2800
596,LD_2270,4716
597,LD_2279,7795
598,LD_2286,6312
599,LD_2290,8331
600,LD_2293,638
601,LD_2294,9539
602,LD_2295,3557
603,LD_2299,6552
604,LD_2302,6841
605,LD_2307,3412
606,LD_2308,3412
607,LD_2312,9561
608,LD_2314,7647
609,LD_2321,8926
610,LD_2324,6473
611,LD_2328,5658
612,LD_2329,5659
613,LD_2331,1184
614,LD_2338,6335
615,LD_2339,5810
616,LD_2343,6687
617,LD_2345,6408
618,LD_2347,6409
619,LD_2348,6408
620,LD_2353,3216
621,LD_2358,6088
622,LD_2359,7683
623,LD_2368,5991
624,LD_2372,6317
625,LD_2373,6939
626,LD_2375,3150
627,LD_2376,5191
628,LD_2378,6838
629,LD_2379,6838
630,LD_2380,3121
631,LD_2384,3020
632,LD_2387,4384
633,LD_2395,8414
634,LD_2396,7475
635,LD_2397,2827
636,LD_2398,2827
637,LD_2401,8913
638,LD_2411,7271
639,LD_2412,5189
640,LD_2435,4480
641,LD_2437,7744
642,LD_2438,7745
643,LD_2440,6513
644,LD_2441,6513
645,LD_2449,9970
646,LD_2460,808
647,LD_2462,802
648,LD_2465,798
649,LD_2470,6634
650,LD_2472,1624
651,LD_2473,6085
652,LD_2478,9174
653,LD_2481,1911
654,LD_2483,2814
655,LD_2497,9237
656,LD_2498,9236
657,LD_2500,8908
658,LD_2501,5342
659,LD_2503,9182
660,LD_2504,1028
661,LD_2507,5799
662,LD_2516,3839
663,LD_2521,1007
664,LD_2525,1210
665,LD_2530,4819
666,LD_2532,4818
667,LD_2536,4423
668,LD_2552,4816
669,LD_2553,8920
670,LD_2554,8920
671,LD_2559,7819
672,LD_2561,7819
673,LD_2563,5748
674,LD_2567,2823
675,LD_2569,4868
676,LD_2570,4868
677,LD_2576,7778
678,LD_2577,2489
679,LD_2585,8153
680,LD_2592,10041
681,LD_2594,7783
682,LD_2599,3105
683,LD_2603,1509
684,LD_2605,2151
685,LD_2614,9640
686,LD_2615,9641
687,LD_2620,6371
688,LD_2624,891
689,LD_2629,899
690,LD_2633,7114
691,LD_2636,5738
692,LD_2641,7857
693,LD_2642,1189
694,LD_2643,8602
695,LD_2644,8790
696,LD_2646,1980
697,LD_2648,1980
698,LD_2649,1980
699,LD_2655,1612
700,LD_2657,6857
701,LD_2658,724
702,LD_2659,724
703,LD_2661,6457
704,LD_2662,3681
705,LD_2666,3604
706,LD_2668,8978
707,LD_2676,4651
708,LD_2678,6691
709,LD_2681,6691
710,LD_2682,2494
711,LD_2685,8606
712,LD_2689,6098
713,LD_2691,6098
714,LD_2694,5543
715,LD_2698,5462
716,LD_2699,5463
717,LD_2700,5462
718,LD_2703,3816
719,LD_2713,5097
720,LD_2715,5572
721,LD_2726,5332
722,LD_2727,6080
723,LD_2728,1742
724,LD_2730,9778
725,LD_2737,725
726,LD_2741,4071
727,LD_2749,7855
728,LD_2751,8893
729,LD_2752,3773
730,LD_2753,4613
731,LD_2757,1681
732,LD_2758,1681
733,LD_2769,455
734,LD_2770,455
735,LD_2778,2578
736,LD_2779,2743
737,LD_2789,1190
738,LD_2793,3209
739,LD_2794,3210
740,LD_2801,9335
741,LD_2803,9316
742,LD_2806,2792
743,LD_2807,1287
744,LD_2812,4335
745,LD_2814,4220
746,LD_2820,7061
747,LD_2826,1517
748,LD_2836,6068
749,LD_2842,7558
750,LD_2843,1270
751,LD_2846,2455
752,LD_2860,2615
753,LD_2861,1002
754,LD_2866,8236
755,LD_2868,1211
756,LD_2871,1833
757,LD_2876,2549
758,LD_2880,2309
759,LD_2889,8859
760,LD_2894,9812
761,LD_2895,9813
762,LD_2904,8084
763,LD_2906,6948
764,LD_2907,6948
765,LD_2914,7330
766,LD_2925,629
767,LD_2930,9995
768,LD_2932,574
769,LD_2933,574
770,LD_2938,5454
771,LD_2939,8156
772,LD_2942,3417
773,LD_2947,1450
774,LD_2948,5194
775,LD_2967,9091
776,LD_2968,9091
777,LD_2976,6508
778,LD_2977,6501
779,LD_2980,779
780,LD_2982,780
781,LD_2984,7280
782,LD_2985,6946
783,LD_2987,6206
784,LD_2988,5188
785,LD_2990,4970
786,LD_3001,9573
787,LD_3005,6065
788,LD_3007,7737
789,LD_3009,3837
790,LD_3010,4952
791,LD_3014,9433
792,LD_3017,5910
793,LD_3024,9749
794,LD_3026,7031
795,LD_3029,4786
796,LD_3030,5281
797,LD_3031,5281
798,LD_3034,4582
799,LD_3035,4582
800,LD_3041,6887
801,LD_3046,1964
802,LD_3047,1964
803,LD_3048,5701
804,LD_3050,6045
805,LD_3058,7496
806,LD_3059,7496
807,LD_3063,1700
808,LD_3064,8040
809,LD_3066,7217
810,LD_3067,7217
811,LD_3068,5893
812,LD_3069,5894
813,LD_3070,5893
814,LD_3072,338
815,LD_3077,338
816,LD_3082,9562
817,LD_3088,2523
818,LD_3094,6164
819,LD_3103,6891
820,LD_3106,520
821,LD_3109,1073
822,LD_3117,2670
823,LD_3123,2687
824,LD_3125,2214
825,LD_3126,8038
826,LD_3128,855
827,LD_3129,8923
828,LD_3131,8616
829,LD_3133,8616
830,LD_3139,4915
831,LD_3142,2719
832,LD_3143,2719
833,LD_3145,2719
834,LD_3147,3692
835,LD_3154,3594
836,LD_3155,5985
837,LD_3159,791
838,LD_3163,10137
839,LD_3165,3362
840,LD_3166,9120
841,LD_3167,9120
842,LD_3169,9455
843,LD_3171,3484
844,LD_3173,2904
845,LD_3176,2479
846,LD_3179,2597
847,LD_3180,2597
848,LD_3181,2597
849,LD_3190,2418
850,LD_3192,10024
851,LD_3194,522
852,LD_3195,4253
853,LD_3197,838
854,LD_3202,3010
855,LD_3203,10083
856,LD_3205,7618
857,LD_3210,5157
858,LD_3220,5435
859,LD_3225,9217
860,LD_3235,2158
861,LD_3238,3084
862,LD_3240,1830
863,LD_3242,9559
864,LD_3243,9559
865,LD_3249,5721
866,LD_3251,2298
867,LD_3253,6161
868,LD_3258,1736
869,LD_3261,1737
870,LD_3278,5268
871,LD_3286,1910
872,LD_3291,3750
873,LD_3293,1749
874,LD_3296,1930
875,LD_3301,5728
876,LD_3304,1759
877,LD_3309,6308
878,LD_3310,1424
879,LD_3311,1424
880,LD_3317,9108
881,LD_3318,9108
882,LD_3320,7797
883,LD_3321,7797
884,LD_3328,4367
885,LD_3332,5615
886,LD_3335,4802
887,LD_3339,5527
888,LD_3343,6170
889,LD_3355,263
890,LD_3357,1667
891,LD_3366,847
892,LD_3374,10071
893,LD_3376,858
894,LD_3379,2165
895,LD_3380,495
896,LD_3381,496
897,LD_3382,496
898,LD_3384,5473
899,LD_3396,3002
900,LD_3403,3169
901,LD_3411,1292
902,LD_3416,5881
903,LD_3418,5881
904,LD_3419,2249
905,LD_3422,2249
906,LD_3423,2249
907,LD_3426,9615
908,LD_3427,9616
909,LD_3430,2539
910,LD_3431,2539
911,LD_3434,7291
912,LD_3438,7856
913,LD_3439,7856
914,LD_3440,723
915,LD_3445,10209
916,LD_3446,10211
917,LD_3450,9804
918,LD_3454,5086
919,LD_3458,429
920,LD_3459,429
921,LD_3461,5870
922,LD_3465,1655
923,LD_3466,3480
924,LD_3467,3378
925,LD_3476,114
926,LD_3481,3589
927,LD_3482,1390
928,LD_3483,1390
929,LD_3486,1390
930,LD_3487,1390
931,LD_3489,1390
932,LD_3491,6096
933,LD_3492,5809
934,LD_3498,7905
935,LD_3501,7905
936,LD_3504,1000
937,LD_3507,7065
938,LD_3509,2717
939,LD_3512,1137
940,LD_3513,1137
941,LD_3514,7895
942,LD_3515,7895
943,LD_3518,1065
944,LD_3519,1065
945,LD_3523,6426
946,LD_3525,6327
947,LD_3531,954
948,LD_3539,4293
949,LD_3541,3501
950,LD_3543,8271
951,LD_3544,7154
952,LD_3547,9207
953,LD_3553,4332
954,LD_3561,9215
955,LD_3562,3862
956,LD_3567,2871
957,LD_3576,1209
958,LD_3585,5663
959,LD_3586,5546
960,LD_3590,3937
961,LD_3591,6083
962,LD_3599,6198
963,LD_3603,5744
964,LD_3604,5744
965,LD_3607,4330
966,LD_3611,456
967,LD_3619,4285
968,LD_3621,3000
969,LD_3623,3887
970,LD_3633,2637
971,LD_3641,2931
972,LD_3642,7879
973,LD_3645,7693
974,LD_3649,3240
975,LD_3651,3240
976,LD_3653,3240
977,LD_3655,1794
978,LD_3658,1797
979,LD_3661,1800
980,LD_3669,8524
981,LD_3670,1365
982,LD_3672,1365
983,LD_3674,9861
984,LD_3676,9006
985,LD_3678,188
986,LD_3680,4592
987,LD_3682,4611
988,LD_3686,93
989,LD_3694,1561
990,LD_3697,6779
991,LD_3698,2228
992,LD_3699,3221
993,LD_3701,8862
994,LD_3703,8865
995,LD_3706,5697
996,LD_3716,6414
997,LD_3722,4349
998,LD_3723,4349
999,LD_3727,6200
1000,LD_3733,2617
1001,LD_3734,10076
1002,LD_3737,2538
1003,LD_3745,6132
1004,LD_3752,9975
1005,LD_3753,1628
1006,LD_3767,8577
1007,LD_3772,3425
1008,LD_3779,2118
1009,LD_3781,2199
1010,LD_3787,1995
1011,LD_3790,2248
1012,LD_3791,9973
1013,LD_3792,599
1014,LD_3809,5661
1015,LD_3810,5661
1016,LD_3811,6239
1017,LD_3823,1967
1018,LD_3824,1914
1019,LD_3829,7695
1020,LD_3839,3074
1021,LD_3841,8149
1022,LD_3843,5963
1023,LD_3844,4168
1024,LD_3847,3995
1025,LD_3851,944
1026,LD_3857,4031
1027,LD_3858,4031
1028,LD_3860,9160
1029,LD_3862,2809
1030,LD_3866,3730
1031,LD_3871,8101
1032,LD_3875,8276
1033,LD_3877,9967
1034,LD_3882,1745
1035,LD_3883,1745
1036,LD_3886,6157
1037,LD_3887,5579
1038,LD_3889,9332
1039,LD_3892,6404
1040,LD_3898,5160
1041,LD_3899,5160
1042,LD_3900,5578
1043,LD_3904,6357
1044,LD_3906,7926
1045,LD_3912,1429
1046,LD_3916,3949
1047,LD_3917,4676
1048,LD_3921,3612
1049,LD_3924,4258
1050,LD_3927,3815
1051,LD_3937,10029
1052,LD_3942,9378
1053,LD_3950,2772
1054,LD_3953,6115
1055,LD_3960,6307
1056,LD_3963,5699
1057,LD_3964,1615
1058,LD_3971,1391
1059,LD_3972,1901
1060,LD_3976,2655
1061,LD_3977,1929
1062,LD_3978,1929
1063,LD_3980,1903
1064,LD_3982,1903
1065,LD_3985,7836
1066,LD_3986,1905
1067,LD_3987,1905
1068,LD_3996,2769
1069,LD_3998,1942
1070,LD_4002,2459
1071,LD_4008,2901
1072,LD_4010,5136
1073,LD_4012,10049
1074,LD_4023,9366
1075,LD_4027,7430
1076,LD_4029,9106
1077,LD_4032,4056
1078,LD_4033,4056
1079,LD_4034,4056
1080,LD_4036,4820
1081,LD_4042,989
1082,LD_4043,987
1083,LD_4048,2291
1084,LD_4049,2291
1085,LD_4054,3203
1086,LD_4055,3203
1087,LD_4057,1092
1088,LD_4067,3330
1089,LD_4071,2461
1090,LD_4072,624
1091,LD_4074,5562
1092,LD_4075,5562
1093,LD_4083,2741
1094,LD_4085,2741
1095,LD_4087,8673
1096,LD_4088,5308
1097,LD_4092,7009
1098,LD_4093,7009
1099,LD_4096,10066
1100,LD_4097,8391
1101,LD_4104,1272
1102,LD_4105,1273
1103,LD_4106,1952
1104,LD_4110,6631
1105,LD_4112,6899
1106,LD_4114,6740
1107,LD_4116,2945
1108,LD_4118,5682
1109,LD_4119,4560
1110,LD_4122,315
1111,LD_4124,315
1112,LD_4130,10225
1113,LD_4131,10226
1114,LD_4133,4059
1115,LD_4135,1498
1116,LD_4138,9950
1117,LD_4140,6606
1118,LD_4143,4209
1119,LD_4152,2220
1120,LD_4165,4300
1121,LD_4166,4300
1122,LD_4177,1677
1123,LD_4178,9968
1124,LD_4180,4401
1125,LD_4187,4262
1126,LD_4189,5117
1127,LD_4191,4551
1128,LD_4192,4552
1129,LD_4194,4079
1130,LD_4196,3382
1131,LD_4205,3975
1132,LD_4208,1680
1133,LD_4215,5954
1134,LD_4216,5955
1135,LD_4218,7435
1136,LD_4220,8358
1137,LD_4224,7015
1138,LD_4225,7015
1139,LD_4236,6811
1140,LD_4238,5833
1141,LD_4239,7717
1142,LD_4240,7717
1143,LD_4242,3481
1144,LD_4249,6406
1145,LD_4251,6406
1146,LD_4253,5231
1147,LD_4256,5232
1148,LD_4259,3616
1149,LD_4260,1495
1150,LD_4262,7103
1151,LD_4263,7103
1152,LD_4267,2946
1153,LD_4273,4849
1154,LD_4276,1322
1155,LD_4278,3818
1156,LD_4286,8982
1157,LD_4290,2171
1158,LD_4292,2036
1159,LD_4299,9755
1160,LD_4309,9667
1161,LD_4312,9727
1162,LD_4318,9675
1163,LD_4323,9722
1164,LD_4327,9676
1165,LD_4328,9676
1166,LD_4335,9682
1167,LD_4336,9682
1168,LD_4339,9668
1169,LD_4345,9699
1170,LD_4349,6502
1171,LD_4350,6502
1172,LD_4351,1524
1173,LD_4358,5709
1174,LD_4359,7408
1175,LD_4362,6370
1176,LD_4363,6370
1177,LD_4369,2567
1178,LD_4375,7301
1179,LD_4378,301
1180,LD_4386,5823
1181,LD_4388,4074
1182,LD_4389,4074
1183,LD_4390,3972
1184,LD_4391,1045
1185,LD_4404,6264
1186,LD_4406,4124
1187,LD_4407,4124
1188,LD_4414,1430
1189,LD_4415,758
1190,LD_4416,758
1191,LD_4420,5804
1192,LD_4423,2170
1193,LD_4425,472
1194,LD_4426,471
1195,LD_4429,548
1196,LD_4434,9411
1197,LD_4442,2550
1198,LD_4444,2550
1199,LD_4445,2763
1200,LD_4446,2763
1201,LD_4450,2555
1202,LD_4451,2555
1203,LD_4454,6677
1204,LD_4457,7146
1205,LD_4469,2826
1206,LD_4474,100
1207,LD_4480,5372
1208,LD_4492,2762
1209,LD_4496,9612
1210,LD_4497,2580
1211,LD_4498,350
1212,LD_4501,2072
1213,LD_4502,2078
1214,LD_4506,3200
1215,LD_4508,789
1216,LD_4510,2730
1217,LD_4513,3023
1218,LD_4514,8342
1219,LD_4530,3090
1220,LD_4531,3090
1221,LD_4543,5690
1222,LD_4545,8515
1223,LD_4549,4896
1224,LD_4551,388
1225,LD_4554,8229
1226,LD_4556,1236
1227,LD_4564,5803
1228,LD_4566,5803
1229,LD_4574,5276
1230,LD_4581,8858
1231,LD_4587,5534
1232,LD_4596,2621
1233,LD_4598,2621
1234,LD_4613,6402
1235,LD_4616,914
1236,LD_4617,7162
1237,LD_4619,8238
1238,LD_4620,8069
1239,LD_4624,8218
1240,LD_4625,8218
1241,LD_4637,8232
1242,LD_4647,5912
1243,LD_4648,5912
1244,LD_4653,5930
1245,LD_4661,2820
1246,LD_4664,3729
1247,LD_4665,9489
1248,LD_4671,4807
1249,LD_4672,8404
1250,LD_4675,3925
1251,LD_4687,4104
1252,LD_4688,4104
1253,LD_4691,5114
1254,LD_4695,5891
1255,LD_4696,5891
1256,LD_4700,1885
1257,LD_4701,1885
1258,LD_4704,5201
1259,LD_4709,5937
1260,LD_4715,6890
1261,LD_4716,2261
1262,LD_4717,2261
1263,LD_4741,9208
1264,LD_4743,3786
1265,LD_4746,9055
1266,LD_4747,9055
1267,LD_4749,9202
1268,LD_4751,561
1269,LD_4752,560
1270,LD_4754,560
1271,LD_4756,81
1272,LD_4763,8041
1273,LD_4768,6420
1274,LD_4771,5965
1275,LD_4773,5966
1276,LD_4774,5966
1277,LD_4784,1227
1278,LD_4792,4184
1279,LD_4793,4739
1280,LD_4795,5959
1281,LD_4796,5959
